time,voltage,current,frequency,power
1682655903,51.705,0.003,60.0,0.155115
1682655906,103.18125,0.007,60.0,0.72226875
1682655909,88.125,0.005,60.0,0.440625
1682655912,108.271875,0.007,60.0,0.757903125
1682655915,108.2775,0.007,60.0,0.7579425000000001
1682655918,108.20250000000001,0.007,60.0,0.7574175000000001
1682655921,85.111875,0.005,60.0,0.425559375
1682655924,105.399375,0.007,60.0,0.7377956250000001
1682655927,108.20250000000001,0.007,60.0,0.7574175000000001
1682655930,50.071875,0.003,60.0,0.150215625
1682655934,86.22562500000001,0.006,60.0,0.5173537500000001
1682655937,108.27562500000002,0.007,60.0,0.7579293750000001
1682655940,102.140625,0.007,60.0,0.714984375
1682655943,107.9775,0.007,60.0,0.7558425000000001
1682655946,102.140625,0.007,60.0,0.714984375
1682655949,50.4825,0.003,60.0,0.1514475
1682655952,94.003125,0.006,60.0,0.56401875
1682655955,102.13875,0.006,60.0,0.6128325
1682655958,93.77437499999999,0.006,60.0,0.56264625
1682655961,78.174375,0.005,60.0,0.390871875
1682655964,81.29249999999999,0.005,60.0,0.40646249999999995
1682655967,60.25124999999999,0.004,60.0,0.24100499999999997
1682655970,80.559375,0.003,60.0,0.24167812500000002
1682655973,99.298125,0.004,60.0,0.3971925
1682655976,83.938125,0.003,60.0,0.251814375
1682655979,77.775,0.003,60.0,0.23332500000000003
1682655983,77.775,0.003,60.0,0.23332500000000003
1682655986,77.775,0.003,786.42,0.23332500000000003
1682655989,77.775,0.003,786.42,0.23332500000000003
1682655992,77.775,0.003,60.0,0.23332500000000003
1682655995,77.775,0.003,786.42,0.23332500000000003
1682655998,42.64875,0.002,786.42,0.0852975
1682656001,42.64875,0.002,786.42,0.0852975
1682656004,42.64875,0.002,783.36,0.0852975
1682656007,42.64875,0.002,786.0479999999999,0.0852975
1682656010,42.64875,0.002,786.42,0.0852975
1682656013,42.64875,0.002,393.204,0.0852975
1682656017,42.64875,0.002,786.42,0.0852975
1682656020,42.64875,0.002,786.42,0.0852975
1682656023,42.64875,0.002,786.42,0.0852975
1682656026,42.64875,0.002,786.42,0.0852975
1682656029,100.378125,0.004,60.0,0.4015125
1682656032,110.17875,0.004,60.0,0.44071499999999997
1682656035,81.1725,0.006,60.0,0.487035
1682656038,53.32312499999999,0.003,60.0,0.15996937499999997
1682656041,98.385,0.004,60.0,0.39354
1682656044,109.71,0.004,60.0,0.43884
1682656047,109.53562500000001,0.005,60.0,0.547678125
1682656050,69.02062500000001,0.003,60.0,0.20706187500000003
1682656053,103.801875,0.008,60.0,0.830415
1682656056,109.456875,0.004,60.0,0.4378275
1682656060,109.42125000000001,0.004,60.0,0.43768500000000005
1682656063,101.04749999999999,0.004,60.0,0.40418999999999994
1682656066,104.784375,0.004,60.0,0.4191375
1682656069,106.381875,0.004,60.0,0.4255275
1682656072,106.381875,0.004,60.0,0.4255275
1682656075,106.381875,0.004,60.0,0.4255275
1682656078,106.381875,0.004,786.42,0.4255275
1682656081,106.381875,0.004,786.42,0.4255275
1682656084,106.381875,0.004,786.42,0.4255275
1682656087,106.381875,0.004,786.42,0.4255275
1682656090,106.381875,0.004,786.42,0.4255275
1682656093,106.381875,0.004,786.42,0.4255275
1682656097,106.381875,0.004,786.42,0.4255275
1682656100,106.381875,0.004,786.42,0.4255275
1682656103,122.878125,0.031,786.42,3.809221875
1682656106,122.878125,0.031,0.18,3.809221875
1682656109,122.878125,0.031,786.42,3.809221875
1682656112,122.878125,0.031,786.42,3.809221875
1682656115,30.148125,0.031,786.42,0.934591875
1682656118,30.148125,0.031,786.42,0.934591875
1682656121,30.148125,0.031,0.18,0.934591875
1682656124,30.148125,0.031,786.42,0.934591875
1682656127,30.148125,0.031,60.0,0.934591875
1682656130,30.148125,0.031,786.42,0.934591875
1682656133,30.148125,0.031,786.42,0.934591875
1682656136,30.148125,0.031,786.42,0.934591875
1682656140,30.148125,0.031,786.42,0.934591875
1682656143,30.148125,0.031,786.42,0.934591875
1682656146,30.148125,0.031,786.42,0.934591875
1682656149,30.148125,0.031,786.42,0.934591875
1682656152,30.148125,0.031,786.42,0.934591875
1682656155,30.148125,0.031,786.42,0.934591875
1682656158,30.148125,0.031,786.42,0.934591875
1682656161,30.148125,0.031,786.42,0.934591875
1682656164,30.148125,0.031,786.42,0.934591875
1682656168,30.148125,0.031,786.42,0.934591875
1682656171,30.148125,0.031,786.42,0.934591875
1682656174,88.655625,0.005,60.0,0.443278125
1682656177,78.1725,0.005,60.0,0.3908625
1682656180,107.67937499999998,0.007,60.0,0.7537556249999998
1682656183,108.868125,0.004,60.0,0.43547250000000004
1682656186,108.868125,0.004,786.42,0.43547250000000004
1682656189,108.868125,0.004,786.42,0.43547250000000004
1682656192,108.868125,0.004,786.42,0.43547250000000004
1682656195,108.868125,0.004,786.42,0.43547250000000004
1682656198,108.868125,0.004,786.42,0.43547250000000004
1682656202,108.868125,0.004,786.42,0.43547250000000004
1682656205,108.868125,0.004,786.42,0.43547250000000004
1682656208,108.868125,0.004,786.42,0.43547250000000004
1682656211,108.868125,0.004,786.42,0.43547250000000004
1682656214,108.868125,0.004,786.42,0.43547250000000004
1682656217,108.868125,0.004,786.42,0.43547250000000004
1682656220,108.868125,0.004,786.42,0.43547250000000004
1682656223,108.868125,0.004,786.42,0.43547250000000004
1682656227,108.868125,0.004,786.42,0.43547250000000004
1682656230,108.868125,0.004,786.42,0.43547250000000004
1682656233,108.868125,0.004,786.42,0.43547250000000004
1682656236,108.868125,0.004,786.42,0.43547250000000004
1682656239,108.868125,0.004,786.42,0.43547250000000004
1682656242,108.868125,0.004,786.42,0.43547250000000004
1682656245,108.868125,0.004,786.42,0.43547250000000004
1682656248,108.868125,0.004,786.42,0.43547250000000004
1682656251,108.868125,0.004,786.42,0.43547250000000004
1682656254,108.868125,0.004,786.42,0.43547250000000004
1682656257,94.884375,0.006,60.0,0.56930625
1682656260,86.77875,0.005,60.0,0.43389375
1682656263,94.888125,0.006,60.0,0.56932875
1682656267,78.80812499999999,0.005,60.0,0.394040625
1682656270,98.73187500000002,0.006,60.0,0.5923912500000001
1682656273,85.670625,0.005,60.0,0.428353125
1682656276,88.389375,0.006,60.0,0.5303362500000001
1682656279,85.6725,0.005,60.0,0.4283625
1682656282,93.09,0.006,60.0,0.55854
1682656285,104.2875,0.007,60.0,0.7300125
1682656288,101.668125,0.006,60.0,0.61000875
1682656291,108.0675,0.007,60.0,0.7564725
1682656294,87.050625,0.006,60.0,0.52230375
1682656297,94.224375,0.006,60.0,0.5653462499999999
1682656300,81.324375,0.007,60.0,0.569270625
1682656303,110.05875,0.004,60.0,0.44023500000000004
1682656306,86.52374999999999,0.004,60.0,0.346095
1682656309,92.79187499999999,0.007,60.0,0.649543125
1682656312,108.31125,0.004,60.0,0.433245
1682656315,99.12937500000001,0.004,60.0,0.3965175
1682656318,98.94375000000001,0.004,60.0,0.39577500000000004
1682656322,95.818125,0.007,60.0,0.670726875
1682656325,110.1825,0.004,60.0,0.44073
1682656328,89.62875,0.007,60.0,0.62740125
1682656331,102.470625,0.004,60.0,0.4098825
1682656334,97.53,0.004,60.0,0.39012
1682656337,104.48999999999998,0.004,60.0,0.41795999999999994
1682656340,109.74375,0.004,60.0,0.43897500000000006
1682656343,102.01312500000002,0.004,60.0,0.4080525000000001
1682656346,105.05812499999999,0.004,60.0,0.42023249999999995
1682656349,105.05812499999999,0.004,60.0,0.42023249999999995
1682656352,122.878125,0.015,786.42,1.843171875
1682656355,122.878125,0.015,786.42,1.843171875
1682656359,122.878125,0.015,786.42,1.843171875
1682656362,122.878125,0.015,0.18,1.843171875
1682656365,122.878125,0.015,786.42,1.843171875
1682656368,122.878125,0.015,786.42,1.843171875
1682656371,122.878125,0.015,786.42,1.843171875
1682656374,122.878125,0.015,786.42,1.843171875
1682656377,122.878125,0.015,786.42,1.843171875
1682656380,122.878125,0.015,786.42,1.843171875
1682656383,78.1725,0.005,60.0,0.3908625
1682656386,104.011875,0.007,60.0,0.728083125
1682656389,107.9775,0.008,60.0,0.86382
1682656392,108.05437499999998,0.007,60.0,0.7563806249999999
1682656395,102.30749999999999,0.007,60.0,0.7161525
1682656399,108.05437499999998,0.007,60.0,0.7563806249999999
1682656402,107.975625,0.007,60.0,0.755829375
1682656405,108.73125,0.007,60.0,0.7611187500000001
1682656408,85.66687499999999,0.005,60.0,0.42833437499999993
1682656411,107.9775,0.007,60.0,0.7558425000000001
1682656414,107.9775,0.007,60.0,0.7558425000000001
1682656417,107.98125,0.007,60.0,0.7558687500000001
1682656420,85.66875,0.006,60.0,0.5140125
1682656423,107.89875000000002,0.007,60.0,0.7552912500000002
1682656426,107.9775,0.007,60.0,0.7558425000000001
1682656429,108.05249999999998,0.007,60.0,0.7563674999999999
1682656432,107.66625000000002,0.007,60.0,0.7536637500000002
1682656435,107.98125,0.007,60.0,0.7558687500000001
1682656438,108.05437499999998,0.007,60.0,0.7563806249999999
1682656441,108.04875,0.007,60.0,0.75634125
1682656444,107.9775,0.007,60.0,0.7558425000000001
1682656448,87.31687500000001,0.006,60.0,0.5239012500000001
1682656451,107.975625,0.008,60.0,0.8638049999999999
1682656454,108.05437499999998,0.007,60.0,0.7563806249999999
1682656457,108.05437499999998,0.007,786.42,0.7563806249999999
1682656460,86.22749999999999,0.006,60.0,0.517365
1682656463,86.22749999999999,0.006,786.42,0.517365
1682656466,86.22749999999999,0.006,786.42,0.517365
1682656469,86.22749999999999,0.006,786.42,0.517365
1682656472,86.22749999999999,0.006,786.42,0.517365
1682656475,86.22749999999999,0.006,786.42,0.517365
1682656478,86.22749999999999,0.006,786.42,0.517365
1682656481,86.22749999999999,0.006,786.42,0.517365
1682656484,86.22749999999999,0.006,786.42,0.517365
1682656487,86.22749999999999,0.006,786.42,0.517365
1682656491,86.22749999999999,0.006,786.42,0.517365
1682656494,86.22749999999999,0.006,786.42,0.517365
1682656497,86.22749999999999,0.006,786.42,0.517365
1682656500,86.22749999999999,0.006,786.42,0.517365
1682656503,86.22749999999999,0.006,786.42,0.517365
1682656506,86.22749999999999,0.006,786.42,0.517365
1682656509,86.22749999999999,0.006,786.42,0.517365
1682656512,86.22749999999999,0.006,786.42,0.517365
1682656515,86.22749999999999,0.006,786.24,0.517365
1682656518,86.22749999999999,0.006,786.42,0.517365
1682656521,86.22749999999999,0.006,786.42,0.517365
1682656524,49.665,0.003,60.0,0.148995
1682656527,49.665,0.003,786.42,0.148995
1682656531,49.665,0.003,786.42,0.148995
1682656534,49.665,0.003,786.42,0.148995
1682656537,49.665,0.003,786.42,0.148995
1682656540,49.665,0.003,786.42,0.148995
1682656543,49.665,0.003,786.42,0.148995
1682656546,49.665,0.003,786.42,0.148995
1682656549,49.665,0.003,786.0479999999999,0.148995
1682656552,49.665,0.003,786.42,0.148995
1682656555,49.665,0.003,786.42,0.148995
1682656558,97.18124999999999,0.006,786.42,0.5830875
1682656561,50.88937500000001,0.003,60.0,0.15266812500000002
1682656564,50.88937500000001,0.003,786.42,0.15266812500000002
1682656567,50.88937500000001,0.003,786.42,0.15266812500000002
1682656570,49.66125,0.003,60.0,0.14898375
1682656573,49.66125,0.003,786.42,0.14898375
1682656576,49.66125,0.003,786.42,0.14898375
1682656579,49.66125,0.003,786.42,0.14898375
1682656583,49.66125,0.003,786.42,0.14898375
1682656586,49.66125,0.003,786.42,0.14898375
1682656589,49.66125,0.003,786.42,0.14898375
1682656592,49.66125,0.003,786.42,0.14898375
1682656595,49.66125,0.003,786.42,0.14898375
1682656598,49.66125,0.003,786.42,0.14898375
1682656601,49.663125,0.127,786.42,6.307216875
1682656604,49.663125,0.127,786.42,6.307216875
1682656607,96.264375,0.008,60.0,0.770115
1682656610,100.835625,0.009,60.0,0.9075206249999999
1682656613,80.060625,0.005,60.0,0.40030312500000004
1682656616,100.44375000000001,0.009,60.0,0.90399375
