time,voltage,current,frequency,power
0,51.69937500000001,0.003,60.0,0.15509812500000003
1,108.91125,0.007,60.0,0.76237875
2,108.793125,0.008,60.0,0.870345
3,106.36875,0.007,60.0,0.7445812500000001
4,108.793125,0.007,60.0,0.761551875
5,108.73125,0.008,60.0,0.86985
6,108.27562500000002,0.007,60.0,0.7579293750000001
7,108.90375000000002,0.008,60.0,0.8712300000000002
8,108.90375000000002,0.008,60.0,0.8712300000000002
9,88.6425,0.29,60.0,25.706324999999996
10,108.12375,0.392,60.0,42.38451
11,108.050625,0.395,60.0,42.679996875
12,108.12375,0.394,60.0,42.6007575
13,81.8925,0.254,60.0,20.800695
14,108.196875,0.394,60.0,42.629568750000004
15,108.196875,0.393,60.0,42.52137187500001
16,108.19312499999998,0.388,60.0,41.97893249999999
17,82.49625,0.254,60.0,20.9540475
18,108.12,0.398,60.0,43.031760000000006
19,107.97,0.4,60.0,43.188
20,107.89500000000001,0.406,60.0,43.80537000000001
21,67.56375,0.163,60.0,11.012891250000001
22,107.97375,0.398,60.0,42.973552500000004
23,107.896875,0.391,60.0,42.187678125
24,107.97,0.389,60.0,42.00033
25,109.44750000000002,0.41,60.0,44.873475000000006
26,106.850625,0.391,60.0,41.778594375
27,107.97,0.4,60.0,43.188
28,108.04875,0.405,60.0,43.759743750000005
29,107.97,0.406,60.0,43.835820000000005
30,85.10625,0.248,60.0,21.10635
31,106.471875,0.365,60.0,38.862234375
32,108.050625,0.399,60.0,43.112199375
33,107.89500000000001,0.393,60.0,42.40273500000001
34,85.66312500000001,0.243,60.0,20.816139375000002
35,109.115625,0.427,60.0,46.592371875
36,108.7275,0.404,60.0,43.92591
37,102.285,0.349,60.0,35.697464999999994
38,103.876875,0.384,60.0,39.88872
39,108.725625,0.406,60.0,44.14260375
40,108.729375,0.416,60.0,45.23142
41,108.733125,0.41,60.0,44.580581249999994
42,83.671875,0.238,60.0,19.91390625
43,108.66749999999999,0.412,60.0,44.77101
44,50.887499999999996,0.14,60.0,7.12425
45,108.8475,0.415,60.0,45.1717125
46,108.665625,0.412,60.0,44.7702375
47,108.6075,0.41,60.0,44.529075
48,108.66374999999998,0.414,60.0,44.986792499999986
49,108.60375000000002,0.407,60.0,44.20172625000001
50,106.66875,0.38,60.0,40.534125
51,87.58312500000001,0.273,60.0,23.910193125000003
52,108.60375000000002,0.404,60.0,43.87591500000001
53,108.60187500000002,0.405,60.0,43.98375937500001
54,108.60187500000002,0.413,60.0,44.852574375
55,80.36812499999999,0.22,60.0,17.680987499999997
56,106.37437500000001,0.365,60.0,38.826646875
57,56.908125,0.148,60.0,8.422402499999999
58,108.60187500000002,0.405,60.0,43.98375937500001
59,87.31125,0.25,60.0,21.8278125
60,67.19437500000001,0.191,60.0,12.834125625000002
61,108.53625,0.409,60.0,44.39132625
62,95.315625,0.296,60.0,28.213424999999997
63,80.056875,0.252,60.0,20.174332500000002
64,108.7275,0.399,60.0,43.382272500000006
65,106.77000000000001,0.361,60.0,38.54397
66,108.73125,0.402,60.0,43.7099625
67,108.53625,0.387,60.0,42.00352875
68,108.665625,0.4,60.0,43.46625
69,108.66749999999999,0.391,60.0,42.488992499999995
70,108.725625,0.396,60.0,43.055347499999996
71,108.66937500000002,0.396,60.0,43.03307250000001
72,87.313125,0.266,60.0,23.22529125
73,108.78937500000002,0.4,60.0,43.51575000000001
74,108.73125,0.402,60.0,43.7099625
75,108.05249999999998,0.391,60.0,42.248527499999994
76,87.58312500000001,0.274,60.0,23.997776250000005
77,99.64687500000001,0.298,60.0,29.69476875
78,108.66374999999998,0.395,60.0,42.922181249999994
79,108.6,0.393,60.0,42.6798
80,87.043125,0.27,60.0,23.501643750000003
81,98.91562499999999,0.326,60.0,32.24649375
82,108.665625,0.409,60.0,44.444240625
83,108.7275,0.409,60.0,44.4695475
84,86.769375,0.245,60.0,21.258496875
85,108.7275,0.409,60.0,44.4695475
86,108.729375,0.406,60.0,44.14412625000001
87,108.725625,0.404,60.0,43.9251525
88,87.313125,0.259,60.0,22.614099375000002
89,108.665625,0.399,60.0,43.357584375
90,108.729375,0.397,60.0,43.165561875
91,108.7875,0.392,60.0,42.6447
92,108.73125,0.392,60.0,42.62265
93,109.54125000000002,0.407,60.0,44.58328875000001
94,107.89500000000001,0.383,60.0,41.32378500000001
95,108.050625,0.38,60.0,41.0592375
96,107.97,0.382,60.0,41.24454
97,77.85,0.215,60.0,16.73775
98,107.89124999999999,0.378,60.0,40.782892499999996
99,108.045,0.386,60.0,41.70537
100,107.971875,0.39,60.0,42.10903125
101,78.16687499999999,0.211,60.0,16.493210624999996
102,107.97375,0.379,60.0,40.922051249999996
103,107.971875,0.383,60.0,41.353228125
104,107.97375,0.388,60.0,41.893815
105,49.252500000000005,0.133,60.0,6.550582500000001
106,107.89500000000001,0.386,60.0,41.647470000000006
107,104.13375,0.344,60.0,35.82201
108,107.97,0.381,60.0,41.13657
109,78.170625,0.227,60.0,17.744731875
110,107.97375,0.392,60.0,42.32571
111,109.573125,0.416,60.0,45.58242
112,108.538125,0.395,60.0,42.872559375
113,106.36687499999998,0.364,60.0,38.71754249999999
114,106.15874999999998,0.368,60.0,39.066419999999994
115,109.12125,0.391,60.0,42.66640875
