time,voltage,current,frequency,power
1682661909,50.478750000000005,0.003,60.0,0.15143625000000002
1682661912,87.03937499999999,0.006,60.0,0.52223625
1682661915,108.47437499999998,0.007,60.0,0.7593206249999999
1682661918,106.575,0.007,60.0,0.746025
1682661921,104.26500000000001,0.007,60.0,0.7298550000000001
1682661924,86.77125,0.006,60.0,0.5206275
1682661927,108.41062500000001,0.007,60.0,0.7588743750000001
1682661930,108.470625,0.007,60.0,0.759294375
1682661933,50.885625,0.003,60.0,0.152656875
1682661936,86.77312500000001,0.006,60.0,0.52063875
1682661940,108.403125,0.008,60.0,0.867225
1682661943,108.4725,0.007,60.0,0.7593075
1682661946,108.47624999999998,0.007,60.0,0.7593337499999999
1682661949,108.47624999999998,0.008,60.0,0.8678099999999999
1682661952,106.76624999999999,0.007,60.0,0.7473637499999999
1682661955,108.470625,0.007,60.0,0.759294375
1682661958,108.47437499999998,0.008,60.0,0.8677949999999999
1682661961,108.40687499999999,0.008,60.0,0.8672549999999999
1682661964,80.060625,0.005,60.0,0.40030312500000004
1682661967,108.33562499999998,0.007,60.0,0.7583493749999999
1682661970,108.26812499999998,0.007,60.0,0.7578768749999999
1682661973,108.33374999999998,0.007,60.0,0.7583362499999999
1682661976,83.66625,0.005,60.0,0.41833125000000004
1682661979,108.33937499999999,0.007,60.0,0.758375625
1682661982,108.33937499999999,0.007,60.0,0.758375625
1682661986,108.470625,0.007,60.0,0.759294375
1682661989,103.333125,0.007,60.0,0.723331875
1682661992,108.34125000000002,0.007,60.0,0.7583887500000002
1682661995,108.40687499999999,0.007,60.0,0.7588481249999999
1682661998,108.47624999999998,0.007,60.0,0.7593337499999999
1682662001,86.775,0.006,60.0,0.5206500000000001
1682662004,108.47437499999998,0.007,60.0,0.7593206249999999
1682662007,108.33937499999999,0.007,60.0,0.758375625
1682662010,108.26812499999998,0.007,60.0,0.7578768749999999
1682662013,103.31625,0.007,60.0,0.72321375
1682662016,106.27124999999998,0.007,60.0,0.7438987499999998
1682662019,107.829375,0.007,60.0,0.754805625
1682662022,109.014375,0.008,60.0,0.872115
1682662025,108.54749999999999,0.007,60.0,0.7598324999999999
1682662028,96.37125,0.006,60.0,0.5782275
1682662031,109.01812499999998,0.007,60.0,0.7631268749999999
1682662035,109.07250000000002,0.007,60.0,0.7635075000000001
1682662038,106.76812499999998,0.007,60.0,0.7473768749999999
1682662041,88.6425,0.006,60.0,0.531855
1682662044,103.86750000000002,0.007,60.0,0.7270725000000001
1682662047,109.07062500000002,0.007,60.0,0.7634943750000002
1682662050,109.01812499999998,0.007,60.0,0.7631268749999999
1682662053,52.51125,0.003,60.0,0.15753375
1682662056,109.01624999999999,0.007,60.0,0.7631137499999999
1682662059,109.01812499999998,0.007,60.0,0.7631268749999999
1682662062,108.961875,0.007,60.0,0.762733125
1682662065,87.32062499999999,0.006,60.0,0.52392375
1682662068,108.965625,0.008,60.0,0.8717250000000001
