time,voltage,current,frequency,power
0,0.16312500000000002,0.313,123.564,0.05105812500000001
1,78.16312500000001,0.212,60.0,16.5705825
2,108.11625,0.368,60.0,39.78678
3,107.5575,0.355,60.0,38.1829125
4,85.659375,0.247,60.0,21.157865625
5,107.96437499999999,0.355,60.0,38.327353124999995
6,108.1875,0.356,60.0,38.51475
7,83.66062500000001,0.244,60.0,20.4131925
8,106.46437499999999,0.338,60.0,35.98495875
9,108.04125000000002,0.368,60.0,39.75918000000001
10,59.64562500000001,0.16,60.0,9.543300000000002
11,93.76124999999999,0.284,60.0,26.628194999999995
12,107.889375,0.361,60.0,38.948064375
13,109.10999999999999,0.376,60.0,41.02535999999999
14,85.655625,0.222,60.0,19.01554875
15,99.815625,0.285,60.0,28.447453124999996
16,105.935625,0.329,60.0,34.852820625
17,106.944375,0.528,60.0,56.46663
18,107.96062499999998,0.363,60.0,39.18970687499999
19,107.72624999999998,0.366,60.0,39.42780749999999
20,106.10625,0.485,60.0,51.46153125
21,107.889375,0.354,60.0,38.19283875
22,107.885625,0.355,60.0,38.299396875
23,107.885625,0.355,786.42,38.299396875
24,107.03625,0.349,60.0,37.355651249999994
25,108.99750000000002,0.37,60.0,40.329075
26,84.52687499999999,0.232,60.0,19.610235
27,95.08687499999999,0.264,60.0,25.102935
28,108.654375,0.357,60.0,38.789611875
29,101.49562499999999,0.312,60.0,31.666634999999996
30,101.49374999999999,0.31,60.0,31.463062499999996
31,109.265625,0.372,60.0,40.6468125
32,107.480625,0.35,60.0,37.61821875
33,107.80500000000002,0.349,60.0,37.623945000000006
34,107.95874999999998,0.349,60.0,37.67760374999999
35,107.8875,0.349,60.0,37.6527375
36,78.16499999999999,0.21,60.0,16.414649999999998
37,107.96437499999999,0.355,60.0,38.327353124999995
38,107.88375,0.634,60.0,68.3982975
39,86.761875,0.306,60.0,26.54913375
40,107.96437499999999,0.502,60.0,54.19811625
41,108.0375,0.491,60.0,53.046412499999995
42,85.659375,0.381,60.0,32.636221875
43,108.590625,0.605,60.0,65.697328125
44,108.66,0.624,60.0,67.80384
45,87.31125,0.383,60.0,33.440208750000004
46,108.66,0.641,60.0,69.65106
47,106.46062499999998,0.629,60.0,66.96373312499999
48,101.80875,0.567,60.0,57.72556125
