time,voltage,current,frequency,power
1682682930,50.484375,0.124,60.0,6.2600625
1682682933,109.17375,0.391,60.0,42.68693625
1682682936,108.41062500000001,0.386,60.0,41.84650125
1682682939,108.34312500000001,0.383,60.0,41.495416875000004
1682682942,86.22562500000001,0.239,60.0,20.607924375
1682682945,108.40687499999999,0.382,60.0,41.41142625
1682682948,108.40874999999998,0.378,60.0,40.97850749999999
1682682952,108.27375000000002,0.374,60.0,40.49438250000001
1682682955,79.438125,0.221,60.0,17.555825625
1682682958,108.27000000000001,0.371,60.0,40.16817
1682682961,102.5925,0.318,60.0,32.624415
1682682964,108.34125000000002,0.378,60.0,40.95299250000001
1682682967,86.22375000000001,0.249,60.0,21.469713750000004
1682682970,108.27000000000001,0.37,60.0,40.059900000000006
1682682973,108.271875,0.371,60.0,40.168865624999995
1682682976,108.40687499999999,0.373,60.0,40.43576437499999
1682682979,108.27562500000002,0.371,60.0,40.17025687500001
1682682982,102.29249999999999,0.319,60.0,32.6313075
1682682985,108.26812499999998,0.377,60.0,40.817083124999996
1682682988,108.05249999999998,0.378,60.0,40.843844999999995
1682682991,108.12562499999999,0.369,60.0,39.89835562499999
1682682994,86.22375000000001,0.249,60.0,21.469713750000004
1682682997,108.046875,0.382,60.0,41.27390625
1682683001,108.046875,0.381,60.0,41.165859375000004
1682683004,108.121875,0.381,60.0,41.194434375
1682683007,86.22,0.235,60.0,20.261699999999998
1682683010,108.12375,0.376,60.0,40.65453
1682683013,104.784375,0.336,60.0,35.20755
1682683016,108.12749999999998,0.372,60.0,40.22342999999999
1682683019,86.22375000000001,0.253,60.0,21.81460875
1682683022,104.00437500000001,0.33,60.0,34.32144375000001
1682683025,108.05437499999998,0.366,60.0,39.54790124999999
1682683028,108.05249999999998,0.365,60.0,39.439162499999995
1682683031,80.37375,0.229,60.0,18.40558875
1682683034,108.12375,0.379,60.0,40.97890125
1682683037,108.050625,0.371,60.0,40.086781875
1682683040,108.26812499999998,0.368,60.0,39.84266999999999
1682683043,107.58,0.358,60.0,38.513639999999995
1682683046,108.12375,0.369,60.0,39.89766375
1682683050,108.7275,0.374,60.0,40.664085
1682683053,105.38062499999998,0.339,60.0,35.724031874999994
1682683056,108.78937500000002,0.375,60.0,40.79601562500001
1682683059,88.64812500000001,0.27,60.0,23.934993750000004
1682683062,108.793125,0.376,60.0,40.906215
1682683065,108.73125,0.386,60.0,41.970262500000004
1682683068,108.78562500000001,0.38,60.0,41.3385375
1682683071,87.85125000000001,0.27,60.0,23.719837500000004
1682683074,108.79125000000002,0.369,60.0,40.14397125000001
1682683077,108.78937500000002,0.372,60.0,40.46964750000001
1682683080,108.33937499999999,0.375,60.0,40.62726562499999
1682683083,87.85125000000001,0.244,60.0,21.435705000000002
1682683086,108.793125,0.376,60.0,40.906215
1682683089,108.78562500000001,0.373,60.0,40.577038125
1682683092,106.959375,0.345,60.0,36.90098437499999
1682683095,80.060625,0.21,60.0,16.81273125
1682683099,108.729375,0.376,60.0,40.882245000000005
1682683102,108.9,0.388,60.0,42.25320000000001
1682683105,108.66374999999998,0.364,60.0,39.55360499999999
1682683108,80.36999999999999,0.225,60.0,18.08325
1682683111,108.85124999999998,0.386,60.0,42.01658249999999
1682683114,108.84375,0.376,60.0,40.92525
1682683117,108.79125000000002,0.37,60.0,40.25276250000001
1682683120,108.121875,0.374,60.0,40.43758125
1682683123,93.99375,0.267,60.0,25.096331250000002
1682683126,108.045,0.365,60.0,39.436425
1682683129,108.12,0.361,60.0,39.03132
1682683132,108.12,0.36,60.0,38.9232
1682683135,78.485625,0.222,60.0,17.42380875
1682683138,108.121875,0.369,60.0,39.896971875
1682683141,108.045,0.376,60.0,40.62492
1682683144,108.12375,0.375,60.0,40.546406250000004
