time,voltage,current,frequency,power
0,51.69937500000001,0.003,60.0,0.15509812500000003
1,103.17749999999998,0.007,60.0,0.7222424999999999
2,108.13125,0.007,60.0,0.75691875
3,51.69937500000001,0.003,60.0,0.15509812500000003
4,51.294375,0.003,60.0,0.153883125
5,108.19874999999999,0.007,60.0,0.75739125
6,107.9775,0.007,60.0,0.7558425000000001
7,108.12562499999999,0.007,60.0,0.7568793749999999
8,80.263125,0.006,60.0,0.48157875
9,50.071875,0.003,60.0,0.150215625
10,50.480625,0.003,60.0,0.151441875
11,108.050625,0.007,60.0,0.756354375
12,102.9,0.006,60.0,0.6174000000000001
13,108.733125,0.007,60.0,0.761131875
14,108.73499999999999,0.007,60.0,0.761145
15,108.909375,0.007,60.0,0.762365625
16,108.675,0.007,60.0,0.760725
17,87.590625,0.005,60.0,0.437953125
18,108.673125,0.007,60.0,0.760711875
19,51.294375,0.003,60.0,0.153883125
20,95.74499999999999,0.006,60.0,0.5744699999999999
21,87.315,0.005,60.0,0.436575
22,102.14625,0.006,60.0,0.6128775
23,100.18875,0.006,60.0,0.6011325
24,104.28374999999998,0.006,60.0,0.6257024999999999
25,77.85187499999999,0.004,60.0,0.3114075
26,100.003125,0.006,60.0,0.60001875
27,96.170625,0.006,60.0,0.5770237500000001
28,103.74937500000001,0.006,60.0,0.6224962500000001
29,84.82312499999999,0.005,60.0,0.42411562499999994
30,93.77250000000001,0.006,60.0,0.5626350000000001
31,96.16875,0.006,60.0,0.5770125
32,101.50874999999999,0.007,60.0,0.7105612499999999
33,94.89375,0.006,60.0,0.5693625
34,107.60999999999999,0.004,60.0,0.43043999999999993
35,79.8,0.007,60.0,0.5586
36,109.65,0.004,60.0,0.43860000000000005
37,87.41062500000001,0.007,60.0,0.6118743750000001
38,108.53062500000001,0.008,60.0,0.8682450000000002
39,104.28937500000002,0.007,60.0,0.7300256250000001
40,99.52875000000002,0.007,60.0,0.6967012500000002
41,109.99875,0.004,60.0,0.439995
42,109.87125,0.007,60.0,0.76909875
43,108.3075,0.004,60.0,0.43323
44,93.35437499999999,0.007,60.0,0.6534806249999999
45,97.785,0.007,60.0,0.684495
46,109.708125,0.008,60.0,0.877665
47,107.13,0.008,60.0,0.85704
48,93.076875,0.007,60.0,0.651538125
49,99.534375,0.004,60.0,0.3981375
50,108.298125,0.004,60.0,0.4331925
51,99.778125,0.004,60.0,0.39911250000000004
52,103.99875,0.004,60.0,0.415995
53,95.95125,0.004,60.0,0.383805
54,109.970625,0.008,60.0,0.879765
55,109.288125,0.004,60.0,0.4371525
56,105.15,0.004,60.0,0.42060000000000003
57,103.48499999999999,0.004,60.0,0.41394
58,95.28,0.004,60.0,0.38112
59,94.60499999999999,0.004,60.0,0.37842
60,93.2175,0.004,60.0,0.37287000000000003
61,92.65124999999999,0.004,60.0,0.37060499999999996
62,95.686875,0.007,60.0,0.669808125
63,109.04249999999999,0.008,60.0,0.8723399999999999
64,105.605625,0.004,60.0,0.42242250000000003
65,94.325625,0.004,60.0,0.37730250000000004
66,102.425625,0.004,60.0,0.40970249999999997
67,110.085,0.008,60.0,0.88068
68,95.281875,0.004,60.0,0.3811275
69,95.281875,0.004,786.24,0.3811275
70,95.281875,0.004,786.42,0.3811275
71,97.60125,0.006,60.0,0.5856075
72,97.60125,0.006,786.42,0.5856075
73,97.60125,0.006,786.42,0.5856075
74,97.60125,0.006,786.42,0.5856075
75,97.60125,0.006,786.42,0.5856075
76,97.60125,0.006,786.42,0.5856075
77,122.878125,0.001,51.288000000000004,0.122878125
78,99.41250000000001,0.004,60.0,0.39765000000000006
79,106.18500000000002,0.004,60.0,0.42474000000000006
80,110.08875,0.004,60.0,0.44035500000000005
81,99.53999999999999,0.004,60.0,0.39815999999999996
82,102.75562499999998,0.004,60.0,0.41102249999999996
83,102.75562499999998,0.004,786.42,0.41102249999999996
84,102.75562499999998,0.004,786.42,0.41102249999999996
85,102.75562499999998,0.004,786.42,0.41102249999999996
86,102.75562499999998,0.004,786.42,0.41102249999999996
87,102.75562499999998,0.004,786.42,0.41102249999999996
88,102.75562499999998,0.004,786.42,0.41102249999999996
89,102.75562499999998,0.004,786.42,0.41102249999999996
90,122.878125,0.255,384.94800000000004,31.333921875
91,122.878125,0.255,60.0,31.333921875
92,109.155,0.004,60.0,0.43662
