time,voltage,current,frequency,power
1682658906,49.665,0.121,60.0,6.009465
1682658909,107.98125,0.366,60.0,39.5211375
1682658912,107.971875,0.365,60.0,39.409734375
1682658915,108.05249999999998,0.359,60.0,38.79084749999999
1682658918,108.05625,0.358,60.0,38.6841375
1682658921,107.97375,0.359,60.0,38.762576249999995
1682658924,107.98125,0.361,60.0,38.98123125
1682658927,107.979375,0.363,60.0,39.196513125
1682658930,85.66875,0.238,60.0,20.3891625
1682658934,107.98125,0.359,60.0,38.76526875
1682658937,107.97375,0.359,60.0,38.762576249999995
1682658940,108.05812499999999,0.366,60.0,39.54927375
1682658943,85.66687499999999,0.252,60.0,21.588052499999996
1682658946,107.65687499999999,0.352,60.0,37.895219999999995
1682658949,107.9775,0.368,60.0,39.73572
1682658952,107.81999999999998,0.36,60.0,38.81519999999999
1682658955,81.594375,0.205,60.0,16.726846875
1682658958,107.975625,0.357,60.0,38.547298125
1682658961,107.89875000000002,0.359,60.0,38.735651250000004
1682658964,107.739375,0.358,60.0,38.57069625
1682658967,77.85375,0.222,60.0,17.2835325
1682658970,107.81812499999998,0.369,60.0,39.784888124999995
1682658973,107.821875,0.364,60.0,39.2471625
1682658976,107.90062500000002,0.367,60.0,39.599529375
1682658979,107.413125,0.352,60.0,37.809419999999996
1682658983,107.82374999999999,0.362,60.0,39.032197499999995
1682658986,107.82374999999999,0.368,60.0,39.67914
1682658989,107.82374999999999,0.367,60.0,39.571316249999995
1682658992,107.9775,0.359,60.0,38.7639225
1682658995,85.10625,0.251,60.0,21.36166875
1682658998,107.9025,0.372,60.0,40.13973
1682659001,107.9775,0.365,60.0,39.4117875
1682659004,105.38249999999998,0.326,60.0,34.35469499999999
1682659007,77.85187499999999,0.218,60.0,16.971708749999998
1682659010,107.9025,0.367,60.0,39.6002175
1682659013,107.90062500000002,0.36,60.0,38.84422500000001
1682659016,107.81999999999998,0.354,60.0,38.16827999999999
1682659019,83.3775,0.229,60.0,19.0934475
1682659022,105.39000000000001,0.324,60.0,34.14636000000001
1682659025,104.78625,0.323,60.0,33.84595875
1682659028,107.97375,0.367,60.0,39.62636625
1682659031,85.66875,0.237,60.0,20.30349375
1682659035,105.2775,0.326,60.0,34.320465000000006
1682659038,107.82374999999999,0.353,60.0,38.06178375
1682659041,107.821875,0.353,60.0,38.061121875
1682659044,85.389375,0.245,60.0,20.920396875
1682659047,106.06499999999998,0.342,60.0,36.274229999999996
1682659050,107.9025,0.355,60.0,38.3053875
1682659053,100.15874999999998,0.324,60.0,32.451435
1682659056,107.81999999999998,0.362,60.0,39.03083999999999
1682659059,105.61687499999998,0.338,60.0,35.69850374999999
1682659062,107.9775,0.352,60.0,38.00808
1682659065,107.58,0.344,60.0,37.00752
1682659068,107.90062500000002,0.365,60.0,39.383728125000005
1682659071,85.389375,0.224,60.0,19.12722
1682659074,107.90062500000002,0.365,60.0,39.383728125000005
1682659077,107.9025,0.367,60.0,39.6002175
1682659080,107.896875,0.365,60.0,39.382359375
1682659084,83.675625,0.226,60.0,18.91069125
1682659087,107.90062500000002,0.363,60.0,39.167926875000006
1682659090,107.15062500000002,0.356,60.0,38.1456225
1682659093,105.61499999999998,0.328,60.0,34.64171999999999
1682659096,86.22749999999999,0.233,60.0,20.0910075
1682659099,108.613125,0.375,60.0,40.729921875
1682659102,108.47999999999999,0.364,60.0,39.48672
1682659105,107.81999999999998,0.353,60.0,38.06045999999999
1682659108,87.31875,0.257,60.0,22.440918749999998
1682659111,108.54749999999999,0.361,60.0,39.185647499999995
1682659114,107.5875,0.344,60.0,37.0101
1682659117,107.979375,0.354,60.0,38.22469875
1682659120,85.39125,0.246,60.0,21.0062475
1682659123,107.9025,0.362,60.0,39.060705
1682659126,107.325,0.349,60.0,37.456424999999996
1682659129,106.16625000000002,0.343,60.0,36.41502375000001
1682659133,107.82562500000002,0.348,60.0,37.523317500000005
1682659136,93.31875,0.283,60.0,26.409206249999997
1682659139,107.90062500000002,0.353,60.0,38.08892062500001
1682659142,107.81999999999998,0.349,60.0,37.62917999999999
1682659145,107.81812499999998,0.349,60.0,37.62852562499999
1682659148,85.95,0.25,60.0,21.4875
1682659151,107.9025,0.366,60.0,39.492315
1682659154,107.896875,0.366,60.0,39.490256249999995
1682659157,107.240625,0.354,60.0,37.96318125
1682659160,85.39125,0.248,60.0,21.17703
1682659163,107.90062500000002,0.364,60.0,39.275827500000005
1682659166,107.975625,0.366,60.0,39.51907875
1682659169,101.97937499999999,0.317,60.0,32.327461875
1682659172,85.39125,0.227,60.0,19.38381375
1682659175,104.4,0.323,60.0,33.7212
1682659178,107.904375,0.355,60.0,38.306053125
1682659182,107.9025,0.352,60.0,37.98168
1682659185,85.389375,0.249,60.0,21.261954375000002
1682659188,107.979375,0.354,60.0,38.22469875
1682659191,107.90062500000002,0.007,60.0,0.7553043750000001
1682659194,104.91187499999998,0.007,60.0,0.7343831249999999
1682659197,107.979375,0.007,60.0,0.755855625
1682659200,93.553125,0.006,60.0,0.56131875
1682659203,107.975625,0.007,60.0,0.755829375
1682659206,108.05812499999999,0.007,60.0,0.7564068749999999
1682659209,107.9775,0.007,60.0,0.7558425000000001
1682659212,102.94499999999998,0.007,60.0,0.7206149999999999
1682659215,104.14875000000002,0.007,60.0,0.7290412500000002
1682659218,107.82562500000002,0.007,60.0,0.7547793750000001
1682659221,107.82562500000002,0.007,60.0,0.7547793750000001
1682659224,85.39125,0.006,60.0,0.5123475
1682659227,107.743125,0.007,60.0,0.754201875
1682659231,107.240625,0.007,60.0,0.750684375
1682659234,95.7225,0.007,60.0,0.6700575
1682659237,85.111875,0.005,60.0,0.425559375
1682659240,107.90062500000002,0.007,60.0,0.7553043750000001
1682659243,107.82374999999999,0.007,60.0,0.75476625
1682659246,106.27687499999999,0.007,60.0,0.7439381249999999
1682659249,79.126875,0.005,60.0,0.395634375
1682659252,107.90625,0.008,60.0,0.8632500000000001
1682659255,107.82750000000001,0.007,60.0,0.7547925000000001
1682659258,107.904375,0.008,60.0,0.8632350000000001
1682659261,93.3225,0.006,60.0,0.5599350000000001
1682659264,106.06875,0.007,60.0,0.74248125
1682659267,107.90625,0.007,60.0,0.75534375
1682659270,107.908125,0.007,60.0,0.755356875
1682659273,107.82750000000001,0.007,60.0,0.7547925000000001
1682659276,101.19187500000001,0.007,60.0,0.7083431250000001
1682659279,107.9025,0.007,60.0,0.7553175000000001
1682659283,107.904375,0.007,60.0,0.755330625
1682659286,107.82562500000002,0.007,60.0,0.7547793750000001
1682659289,85.6725,0.006,60.0,0.514035
1682659292,101.35312499999999,0.007,60.0,0.709471875
1682659295,107.904375,0.007,60.0,0.755330625
1682659298,107.90625,0.007,60.0,0.75534375
1682659301,85.393125,0.006,60.0,0.51235875
1682659304,107.9025,0.008,60.0,0.8632200000000001
1682659307,107.745,0.007,60.0,0.7542150000000001
1682659310,107.82562500000002,0.007,60.0,0.7547793750000001
1682659313,82.794375,0.005,60.0,0.41397187500000004
1682659316,107.9025,0.007,60.0,0.7553175000000001
1682659319,107.82562500000002,0.007,60.0,0.7547793750000001
1682659322,107.82562500000002,0.007,60.0,0.7547793750000001
1682659325,85.6725,0.005,60.0,0.4283625
1682659328,107.98125,0.007,60.0,0.7558687500000001
1682659332,107.9025,0.007,60.0,0.7553175000000001
1682659335,107.9025,0.007,60.0,0.7553175000000001
1682659338,107.82750000000001,0.008,60.0,0.8626200000000002
1682659341,101.51062499999999,0.007,60.0,0.710574375
1682659344,107.904375,0.007,60.0,0.755330625
1682659347,107.904375,0.007,60.0,0.755330625
1682659350,107.904375,0.007,60.0,0.755330625
1682659353,78.17625000000001,0.005,60.0,0.39088125000000007
1682659356,107.98687499999998,0.007,60.0,0.7559081249999999
1682659359,107.904375,0.007,60.0,0.755330625
1682659362,105.38624999999999,0.007,60.0,0.73770375
1682659365,85.39125,0.005,60.0,0.42695625
1682659368,107.90625,0.007,60.0,0.75534375
1682659371,107.9025,0.007,60.0,0.7553175000000001
1682659374,107.829375,0.007,60.0,0.754805625
1682659377,85.393125,0.005,60.0,0.426965625
1682659381,108.54749999999999,0.007,60.0,0.7598324999999999
1682659384,107.90625,0.007,60.0,0.75534375
1682659387,107.82374999999999,0.007,60.0,0.75476625
1682659390,79.75687500000001,0.005,60.0,0.398784375
1682659393,108.61499999999998,0.007,60.0,0.7603049999999999
1682659396,108.609375,0.007,60.0,0.7602656250000001
1682659399,108.675,0.007,60.0,0.760725
1682659402,83.96625,0.005,60.0,0.41983125000000004
1682659405,108.73687499999998,0.007,60.0,0.7611581249999999
1682659408,108.61125,0.007,60.0,0.76027875
1682659411,107.98125,0.007,60.0,0.7558687500000001
1682659414,107.983125,0.007,60.0,0.755881875
1682659417,97.3875,0.006,60.0,0.584325
1682659420,107.904375,0.007,60.0,0.755330625
1682659423,107.9025,0.007,60.0,0.7553175000000001
1682659426,107.98125,0.007,60.0,0.7558687500000001
1682659430,84.54187499999999,0.005,60.0,0.42270937499999994
1682659433,107.98499999999999,0.007,60.0,0.7558949999999999
1682659436,107.90625,0.007,60.0,0.75534375
1682659439,107.904375,0.007,60.0,0.755330625
1682659442,87.04875,0.006,60.0,0.5222925
1682659445,108.61499999999998,0.007,60.0,0.7603049999999999
1682659448,108.740625,0.007,60.0,0.761184375
1682659451,108.55125000000001,0.007,60.0,0.7598587500000001
1682659454,87.590625,0.006,60.0,0.52554375
1682659457,108.609375,0.007,60.0,0.7602656250000001
1682659460,108.61499999999998,0.007,60.0,0.7603049999999999
1682659463,108.676875,0.008,60.0,0.8694149999999999
1682659466,80.3775,0.005,60.0,0.4018875
1682659469,109.689375,0.008,60.0,0.877515
1682659472,108.676875,0.007,60.0,0.7607381249999999
1682659476,108.675,0.008,60.0,0.8694
1682659479,108.61125,0.008,60.0,0.86889
1682659482,108.613125,0.008,60.0,0.868905
1682659485,102.8925,0.007,60.0,0.7202475
1682659488,106.483125,0.007,60.0,0.745381875
1682659491,108.613125,0.007,60.0,0.760291875
1682659494,83.675625,0.005,60.0,0.418378125
1682659497,107.90625,0.007,60.0,0.75534375
1682659500,106.06312499999999,0.007,60.0,0.7424418749999999
1682659503,107.983125,0.007,60.0,0.755881875
1682659506,68.29875,0.004,60.0,0.273195
1682659509,104.278125,0.007,60.0,0.729946875
1682659512,107.90625,0.007,60.0,0.75534375
1682659515,104.01375,0.007,60.0,0.72809625
1682659518,78.81937500000001,0.005,60.0,0.39409687500000007
1682659521,107.9025,0.007,60.0,0.7553175000000001
1682659524,107.9025,0.007,60.0,0.7553175000000001
1682659528,107.9025,0.007,60.0,0.7553175000000001
1682659531,83.090625,0.005,60.0,0.41545312500000003
1682659534,107.908125,0.008,60.0,0.863265
1682659537,107.979375,0.008,60.0,0.863835
1682659540,103.88062499999998,0.007,60.0,0.7271643749999999
1682659543,85.39125,0.006,60.0,0.5123475
1682659546,107.979375,0.008,60.0,0.863835
1682659549,107.904375,0.008,60.0,0.8632350000000001
1682659552,107.904375,0.007,60.0,0.755330625
1682659555,107.98125,0.007,60.0,0.7558687500000001
