time,voltage,current,frequency,power
0,49.663125,0.198,60.0,9.83329875
1,50.073750000000004,0.214,60.0,10.715782500000001
2,104.278125,0.522,60.0,54.433181250000004
3,85.94812499999999,0.413,60.0,35.49657562499999
4,72.1425,0.363,60.0,26.187727499999998
5,104.77875000000002,0.542,60.0,56.79008250000001
6,107.98125,0.582,60.0,62.8450875
7,107.23687499999998,0.576,60.0,61.768439999999984
8,105.26812499999998,0.538,60.0,56.63425124999999
9,109.93500000000002,0.623,60.0,68.48950500000001
10,109.725,0.63,60.0,69.12675
11,102.74250000000002,0.51,60.0,52.39867500000001
12,105.49875,0.53,60.0,55.9143375
13,107.05500000000002,0.568,60.0,60.80724000000001
14,105.95062500000002,0.551,60.0,58.37879437500001
15,108.605625,0.607,60.0,65.923614375
16,79.43625,0.376,60.0,29.86803
17,108.733125,0.596,60.0,64.8049425
18,107.41875,0.577,60.0,61.98061875
19,87.045,0.383,60.0,33.338235000000005
20,97.58625,0.465,60.0,45.37760625000001
21,107.82750000000001,0.573,60.0,61.785157500000004
22,77.855625,0.336,60.0,26.15949
23,107.821875,0.586,60.0,63.18361875
24,93.06937500000001,0.449,60.0,41.788149375
25,83.08874999999999,0.361,60.0,29.995038749999996
26,49.252500000000005,0.212,60.0,10.44153
27,94.659375,0.461,60.0,43.637971875
28,101.668125,0.498,60.0,50.63072625
29,95.956875,0.484,60.0,46.443127499999996
30,94.2225,0.473,60.0,44.5672425
31,93.088125,0.463,60.0,43.099801875000004
32,96.159375,0.475,60.0,45.675703125
33,99.463125,0.506,60.0,50.32834125
34,93.5475,0.462,60.0,43.218945000000005
35,90.43875,0.43,60.0,38.8886625
36,94.66499999999999,0.436,60.0,41.273939999999996
37,94.66687499999999,0.439,60.0,41.558758125
38,81.590625,0.389,60.0,31.738753125000002
39,94.2225,0.426,60.0,40.138785
40,85.94624999999999,0.396,60.0,34.034715
41,79.43249999999999,0.35,60.0,27.801374999999997
42,85.3875,0.376,60.0,32.1057
43,87.32062499999999,0.384,60.0,33.53112
44,77.20875,0.349,60.0,26.945853749999998
45,101.349375,0.527,60.0,53.411120625
46,105.61875,0.528,60.0,55.76670000000001
47,93.315,0.454,60.0,42.36501
48,85.73625,0.969,60.0,83.07842624999999
49,76.38374999999999,1.006,60.0,76.8420525
50,77.76375,1.005,60.0,78.15256875
51,109.490625,0.351,60.0,38.431209374999995
52,109.15687499999999,0.357,60.0,38.96900437499999
53,84.234375,0.972,60.0,81.8758125
54,82.19624999999999,0.364,60.0,29.919434999999996
55,89.799375,0.934,60.0,83.87261625000001
56,81.63187500000001,0.881,60.0,71.91768187500001
57,77.206875,0.338,60.0,26.09592375
58,110.16374999999998,0.368,60.0,40.54025999999999
59,110.12437500000001,0.371,60.0,40.856143125
60,77.21062500000001,0.341,60.0,26.328823125000003
61,76.845,0.995,60.0,76.460775
62,86.5125,0.97,60.0,83.917125
63,109.63875,0.75,60.0,82.2290625
64,93.21187499999999,0.833,60.0,77.64549187499999
65,108.305625,0.396,60.0,42.889027500000005
66,92.65124999999999,0.836,60.0,77.45644499999999
67,91.798125,0.845,60.0,77.56941562499999
68,107.44312499999998,0.751,60.0,80.68978687499998
69,101.18999999999998,0.799,60.0,80.85081
70,91.081875,0.845,60.0,76.96418437499999
71,87.849375,0.857,60.0,75.286914375
72,108.545625,0.395,60.0,42.875521875000004
73,94.873125,0.826,60.0,78.36520125
74,89.334375,0.855,60.0,76.38089062499999
75,87.406875,0.007,60.0,0.611848125
76,83.68875,0.003,60.0,0.25106625
77,98.29875,0.007,60.0,0.68809125
78,92.655,0.007,60.0,0.648585
79,110.18812499999999,0.008,60.0,0.8815049999999999
80,88.89375,0.007,60.0,0.62225625
81,110.02312499999998,0.004,60.0,0.44009249999999994
82,101.533125,0.004,60.0,0.4061325
83,102.646875,0.004,60.0,0.4105875
84,101.199375,0.004,60.0,0.40479750000000003
85,108.94312499999998,0.004,60.0,0.43577249999999995
86,99.418125,0.004,60.0,0.39767250000000004
87,98.16937500000002,0.004,60.0,0.39267750000000007
88,109.87875,0.004,60.0,0.439515
89,97.27125,0.004,60.0,0.389085
90,107.30812499999999,0.004,60.0,0.42923249999999996
91,110.0925,0.004,60.0,0.44037000000000004
92,94.60125000000001,0.007,60.0,0.66220875
93,108.24750000000002,0.004,60.0,0.4329900000000001
94,122.878125,0.004,786.42,0.4915125
95,122.878125,0.255,0.048,31.333921875
96,30.148125,0.004,60.0,0.1205925
97,103.5975,0.004,60.0,0.41439
98,102.766875,0.004,60.0,0.41106750000000003
99,106.455,0.004,60.0,0.42582
100,109.49625,0.004,60.0,0.437985
101,110.180625,0.004,60.0,0.4407225
102,98.04375,0.004,60.0,0.392175
103,96.088125,0.004,60.0,0.38435250000000004
104,97.408125,0.004,60.0,0.3896325
105,110.07750000000001,0.004,60.0,0.4403100000000001
106,109.82625,0.004,60.0,0.439305
107,100.875,0.004,60.0,0.4035
108,106.295625,0.004,60.0,0.4251825
109,107.99437500000002,0.004,60.0,0.43197750000000007
110,106.37250000000002,0.004,60.0,0.4254900000000001
111,92.371875,0.007,60.0,0.6466031250000001
112,94.19250000000001,0.007,60.0,0.6593475000000001
113,92.92875000000001,0.007,60.0,0.65050125
114,91.078125,0.007,60.0,0.6375468750000001
115,110.045625,0.004,60.0,0.44018250000000003
116,90.500625,0.007,60.0,0.633504375
117,109.329375,0.008,60.0,0.874635
118,98.54437500000002,0.008,60.0,0.7883550000000001
119,89.62875,0.007,60.0,0.62740125
120,88.141875,0.004,60.0,0.3525675
121,110.180625,0.004,60.0,0.4407225
122,92.50874999999999,0.007,60.0,0.64756125
123,110.071875,0.008,60.0,0.8805750000000001
124,98.54249999999999,0.007,60.0,0.6897975
125,100.25625000000001,0.008,60.0,0.80205
126,97.80187500000001,0.004,60.0,0.39120750000000004
127,91.08,0.007,60.0,0.63756
128,97.39687500000001,0.007,60.0,0.6817781250000001
129,109.1925,0.008,60.0,0.87354
130,104.956875,0.004,60.0,0.4198275
131,107.506875,0.004,60.0,0.4300275
132,109.37625,0.004,60.0,0.437505
133,109.640625,0.004,60.0,0.4385625
134,96.87749999999998,0.007,60.0,0.6781424999999999
135,97.783125,0.007,60.0,0.684481875
136,91.365,0.007,60.0,0.639555
137,109.45874999999998,0.004,60.0,0.4378349999999999
138,122.878125,0.001,786.42,0.122878125
139,109.97999999999999,0.004,60.0,0.43992
140,94.05375000000001,0.004,60.0,0.376215
141,110.18812499999999,0.008,60.0,0.8815049999999999
142,109.640625,0.008,60.0,0.877125
143,93.35437499999999,0.007,60.0,0.6534806249999999
144,110.17875,0.004,60.0,0.44071499999999997
145,109.8975,0.008,60.0,0.87918
146,100.25437500000001,0.007,60.0,0.701780625
147,93.49125000000001,0.007,60.0,0.6544387500000001
148,110.015625,0.008,60.0,0.880125
149,108.86625,0.004,60.0,0.435465
150,109.21125000000002,0.004,60.0,0.4368450000000001
151,98.04187499999999,0.007,60.0,0.686293125
152,90.065625,0.007,60.0,0.630459375
153,88.891875,0.007,60.0,0.622243125
154,109.783125,0.004,60.0,0.4391325
155,92.169375,0.004,60.0,0.3686775
156,93.909375,0.007,60.0,0.657365625
157,110.146875,0.004,60.0,0.44058749999999997
158,122.878125,0.004,786.42,0.4915125
159,122.878125,0.004,60.0,0.4915125
160,122.878125,0.004,60.0,0.4915125
161,108.639375,0.004,60.0,0.43455750000000004
162,108.42749999999998,0.004,60.0,0.43370999999999993
163,105.24937500000001,0.004,60.0,0.4209975000000001
164,109.603125,0.004,60.0,0.43841250000000004
165,104.77687499999999,0.004,60.0,0.41910749999999997
166,103.07062500000002,0.004,60.0,0.4122825000000001
167,109.81312499999999,0.008,60.0,0.8785049999999999
168,96.35249999999999,0.004,60.0,0.38541
169,107.521875,0.004,60.0,0.4300875
170,110.184375,0.008,60.0,0.881475
171,93.63187500000001,0.007,60.0,0.6554231250000001
172,109.404375,0.004,60.0,0.4376175
173,99.89625,0.008,60.0,0.7991699999999999
174,109.78874999999998,0.008,60.0,0.8783099999999998
175,88.74562499999999,0.007,60.0,0.6212193749999999
176,87.26062499999999,0.007,60.0,0.610824375
177,103.175625,0.008,60.0,0.8254049999999999
178,93.075,0.004,60.0,0.3723
179,92.36625000000001,0.007,60.0,0.6465637500000001
180,91.51124999999999,0.007,60.0,0.64057875
181,99.53625000000001,0.007,60.0,0.6967537500000001
182,110.19750000000002,0.004,60.0,0.44079000000000007
183,110.11499999999998,0.008,60.0,0.8809199999999998
184,90.35437499999999,0.007,60.0,0.6324806249999999
185,109.785,0.004,60.0,0.43914
186,108.75749999999998,0.008,60.0,0.8700599999999998
187,110.184375,0.008,60.0,0.881475
188,110.18999999999998,0.008,60.0,0.8815199999999999
189,109.74750000000002,0.008,60.0,0.8779800000000002
190,91.08,0.007,60.0,0.63756
191,108.9075,0.008,60.0,0.87126
192,102.21000000000001,0.008,60.0,0.8176800000000001
193,95.00812499999999,0.007,60.0,0.665056875
194,91.51124999999999,0.007,60.0,0.64057875
195,98.54437500000002,0.007,60.0,0.6898106250000001
196,88.5975,0.007,60.0,0.6201825
197,87.705,0.007,60.0,0.613935
198,95.28,0.007,60.0,0.66696
199,87.40875,0.007,60.0,0.61186125
200,110.12062499999999,0.007,60.0,0.7708443749999999
201,105.42937499999998,0.004,60.0,0.4217174999999999
202,110.11687499999998,0.008,60.0,0.8809349999999998
203,99.53625000000001,0.004,60.0,0.398145
204,95.95125,0.004,60.0,0.383805
205,110.10375000000002,0.008,60.0,0.8808300000000002
206,107.795625,0.004,60.0,0.4311825
207,108.305625,0.004,60.0,0.4332225
208,104.293125,0.008,60.0,0.834345
209,92.08687499999999,0.007,60.0,0.644608125
210,85.30125000000001,0.006,60.0,0.5118075000000001
211,77.206875,0.005,60.0,0.386034375
212,95.00812499999999,0.007,60.0,0.665056875
213,86.8125,0.007,60.0,0.6076875
214,107.38125,0.009,60.0,0.9664312499999999
215,84.69562499999999,0.006,60.0,0.50817375
216,110.19562500000002,0.004,60.0,0.4407825000000001
217,91.22625000000001,0.007,60.0,0.6385837500000001
218,99.65625,0.007,60.0,0.69759375
219,109.49437500000002,0.004,60.0,0.4379775000000001
220,109.77000000000001,0.004,60.0,0.43908
221,98.42249999999999,0.007,60.0,0.6889574999999999
222,83.934375,0.006,60.0,0.50360625
223,90.9375,0.007,60.0,0.6365625
224,104.54437500000002,0.009,60.0,0.9408993750000001
225,78.84375,0.007,60.0,0.55190625
226,109.055625,0.004,60.0,0.4362225
227,97.99125000000001,0.007,60.0,0.68593875
228,109.00125,0.004,60.0,0.43600500000000003
229,107.91374999999998,0.007,60.0,0.7553962499999999
230,82.79249999999999,0.005,60.0,0.41396249999999996
231,108.05812499999999,0.007,60.0,0.7564068749999999
232,95.109375,0.006,60.0,0.57065625
233,85.393125,0.005,60.0,0.426965625
234,95.525625,0.007,60.0,0.6686793750000001
235,101.671875,0.007,60.0,0.711703125
236,102.459375,0.006,60.0,0.61475625
237,104.791875,0.007,60.0,0.7335431250000001
238,98.74125000000001,0.006,60.0,0.5924475
239,105.395625,0.007,60.0,0.737769375
240,105.95625,0.007,60.0,0.74169375
241,100.85625,0.007,60.0,0.7059937500000001
242,92.855625,0.006,60.0,0.55713375
243,77.529375,0.005,60.0,0.387646875
244,104.28374999999998,0.007,60.0,0.72998625
245,104.79,0.007,60.0,0.73353
246,77.20875,0.005,60.0,0.38604374999999996
247,99.10312499999999,0.006,60.0,0.59461875
248,101.023125,0.007,60.0,0.7071618749999999
249,84.82312499999999,0.006,60.0,0.50893875
250,97.18687500000001,0.006,60.0,0.5831212500000001
251,107.746875,0.007,60.0,0.754228125
252,79.44187500000001,0.005,60.0,0.3972093750000001
253,106.175625,0.007,60.0,0.743229375
254,106.58250000000001,0.007,60.0,0.7460775000000001
255,101.98687499999998,0.007,60.0,0.7139081249999999
256,101.184375,0.007,60.0,0.7082906250000001
257,97.79249999999999,0.006,60.0,0.5867549999999999
258,101.68312499999999,0.007,60.0,0.7117818749999999
259,90.19125,0.006,60.0,0.5411475
260,99.16875,0.008,60.0,0.79335
261,106.378125,0.004,60.0,0.4255125
262,99.29625000000001,0.008,60.0,0.7943700000000001
263,95.41875,0.004,60.0,0.38167500000000004
264,95.150625,0.004,60.0,0.3806025
265,108.939375,0.008,60.0,0.871515
266,108.86625,0.005,60.0,0.5443312499999999
267,95.686875,0.004,60.0,0.3827475
268,110.175,0.008,60.0,0.8814
269,107.788125,0.007,786.42,0.754516875
270,122.878125,0.007,786.42,0.860146875
271,122.878125,0.007,786.42,0.860146875
272,122.878125,0.007,786.42,0.860146875
273,122.878125,0.007,786.42,0.860146875
274,122.878125,0.004,60.0,0.4915125
275,122.878125,0.004,60.0,0.4915125
276,98.17125000000001,0.004,60.0,0.39268500000000006
277,94.876875,0.004,60.0,0.3795075
278,100.734375,0.005,60.0,0.503671875
279,95.82000000000001,0.004,60.0,0.38328000000000007
280,94.329375,0.004,60.0,0.37731750000000003
281,93.065625,0.004,60.0,0.3722625
282,92.36999999999999,0.007,60.0,0.64659
283,122.878125,0.007,786.42,0.860146875
284,122.878125,0.007,786.42,0.860146875
285,122.878125,0.007,786.42,0.860146875
286,122.878125,0.007,786.42,0.860146875
287,122.878125,0.007,786.42,0.860146875
288,122.878125,0.007,786.42,0.860146875
289,122.878125,0.007,786.42,0.860146875
290,122.878125,0.127,786.42,15.605521874999999
291,0.058125,0.004,60.0,0.0002325
292,106.20374999999999,0.004,60.0,0.42481499999999994
293,107.84812500000001,0.004,60.0,0.43139250000000007
294,98.16749999999999,0.004,60.0,0.39266999999999996
295,102.31875000000001,0.004,60.0,0.40927500000000006
